Dataset,Evaluation_Level,Fold,Checkpoint,Availability_Mask,Condition,Available_Modalities,Missing_Modalities,Missing_Count,Region,Cases,Metric_N,Dice,IoU,HD95_mm,ASSD_mm,Overall_Mean_Dice,Overall_Dice_Retention,Aggregation
BraTS2021,Fold,4,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,ET,250,250,0.8571791931118087,0.7848836456930063,1.7901262194609604,,0.8897652765429086,0.9837770432648578,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,WT,250,250,0.9375206617687664,0.8872446990938535,1.372008730381682,,0.9044379340160728,1,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,TC,250,250,0.9135961510891903,0.8613069026037913,1.189925033326032,,0.9044379340160728,1,Fold case mean; NaN excluded
BraTS2021,Fold,4,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,ET,250,250,0.8621969891902619,0.7917468991755644,1.4448708742109837,,0.9044379340160728,1,Fold case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,WT,1251,1251,0.9117278728369668,0.8463655535349252,2.2051832856347198,,0.7314513022809243,0.8082752537152046,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,TC,1251,1251,0.7306805222967719,0.6105212145781519,6.120526043650493,,0.7314513022809243,0.8082752537152046,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1000,drop_t1_t1ce_t2,FLAIR,T1ce+T1+T2,3,ET,1251,1251,0.5519455117090343,0.4093984571738738,7.262523642456775,,0.7314513022809243,0.8082752537152046,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,WT,1251,1251,0.7875759934042516,0.671009247159376,6.796778526067222,,0.8365877712465188,0.9244541515623906,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,TC,1251,1251,0.8843640782126235,0.8238239408569782,3.1581080760518594,,0.8365877712465188,0.9244541515623906,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0100,drop_t1_t2_flair,T1ce,FLAIR+T1+T2,3,ET,1251,1251,0.8378232421226814,0.7594003426099666,3.171755374647147,,0.8365877712465188,0.9244541515623906,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,WT,1251,1251,0.7795498734036896,0.6594348636414488,7.78392103220769,,0.6532575842781676,0.7218688900098875,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,TC,1251,1251,0.6804324461161836,0.5549700921481961,8.807652746420077,,0.6532575842781676,0.7218688900098875,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0010,drop_t1ce_t2_flair,T1,FLAIR+T1ce+T2,3,ET,1251,1251,0.4997904333146295,0.3594555323729817,10.00625988278181,,0.6532575842781676,0.7218688900098875,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,WT,1251,1251,0.8757757126912501,0.7905261865851136,3.5633418931151075,,0.7182005013137914,0.7936327279855484,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,TC,1251,1251,0.7226329218225432,0.6026973094901021,6.522497913172835,,0.7182005013137914,0.7936327279855484,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0001,drop_t1_t1ce_flair,T2,FLAIR+T1ce+T1,3,ET,1251,1251,0.5561928694275813,0.4131478389225183,7.5342608645078695,,0.7182005013137914,0.7936327279855484,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,WT,1251,1251,0.9255851753351904,0.8691512366021845,1.9767928337290124,,0.8979273615463237,0.9922362072614587,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,TC,1251,1251,0.9082961971088052,0.8540649303412404,1.6111586676207006,,0.8979273615463237,0.9922362072614587,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1100,drop_t1_t2,FLAIR+T1ce,T1+T2,2,ET,1251,1251,0.8599007121949755,0.7878635151270724,1.9107370519413438,,0.8979273615463237,0.9922362072614587,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,WT,1251,1251,0.9207571118445997,0.8609777128430802,2.015130384173852,,0.7604825475920644,0.8403556356850734,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,TC,1251,1251,0.7661335982187246,0.6537297783277597,5.010085923365389,,0.7604825475920644,0.8403556356850734,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1010,drop_t1ce_t2,FLAIR+T1,T1ce+T2,2,ET,1251,1251,0.5945569327128688,0.4525381795294487,6.228347951170427,,0.7604825475920644,0.8403556356850734,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,WT,1251,1251,0.9247913526998477,0.8671317886534973,1.75412866127157,,0.7681175028520775,0.8487924863416346,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,TC,1251,1251,0.7682542285349981,0.6567267722434382,4.974560679107791,,0.7681175028520775,0.8487924863416346,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1001,drop_t1_t1ce,FLAIR+T2,T1ce+T1,2,ET,1251,1251,0.6113069273213866,0.47081354964084593,5.947550275138179,,0.7681175028520775,0.8487924863416346,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,WT,1251,1251,0.8165654895462132,0.7075335151032307,5.528143347692104,,0.8569438247873006,0.9469481908634465,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,TC,1251,1251,0.9024490929001766,0.8468426265931893,2.0687726985122192,,0.8569438247873006,0.9469481908634465,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0110,drop_t2_flair,T1ce+T1,FLAIR+T2,2,ET,1251,1251,0.8518168919155122,0.7780118769339701,2.3136503026442545,,0.8569438247873006,0.9469481908634465,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,WT,1251,1251,0.8940857704467695,0.8179224805245182,2.7430548256692835,,0.8847803889821475,0.9777084149781452,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,TC,1251,1251,0.9061648490898535,0.8525249453283209,1.7279026702172138,,0.8847803889821475,0.9777084149781452,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0101,drop_t1_flair,T1ce+T2,FLAIR+T1,2,ET,1251,1251,0.8540905474098195,0.7816350170317973,2.0286074523385684,,0.8847803889821475,0.9777084149781452,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,WT,1251,1251,0.8878782075069626,0.8089496640019527,2.876774504413098,,0.7367651676144545,0.8141472315724783,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,TC,1251,1251,0.7443961465007543,0.6279566773669812,5.733634839247809,,0.7367651676144545,0.8141472315724783,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0011,drop_t1ce_flair,T1+T2,FLAIR+T1ce,2,ET,1251,1251,0.578021148835647,0.4349997958537352,6.9427123591809465,,0.7367651676144545,0.8141472315724783,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,WT,1251,1251,0.9286162950150343,0.8738493528249899,1.8751898692249214,,0.9026365580067225,0.997440008187035,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,TC,1251,1251,0.9140352273248974,0.8634769740402963,1.4077616290433208,,0.9026365580067225,0.997440008187035,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1110,drop_t2,FLAIR+T1ce+T1,T2,1,ET,1251,1251,0.8652581516802359,0.7965765043055767,1.718182745816908,,0.9026365580067225,0.997440008187035,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,WT,1251,1251,0.9330027275728251,0.8813621606376162,1.608438088786346,,0.9019714619013603,0.9967050573822034,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,TC,1251,1251,0.9118958078552639,0.8599497410772424,1.5990423051548506,,0.9019714619013603,0.9967050573822034,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1101,drop_t1,FLAIR+T1ce+T2,T1,1,ET,1251,1251,0.861015850275992,0.7902111123972441,1.9272959613373726,,0.9019714619013603,0.9967050573822034,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,WT,1251,1251,0.9268878558698107,0.8708263638092578,1.648989149773054,,0.7756759643725671,0.857144809160829,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,TC,1251,1251,0.7781763834178858,0.6694772688575396,4.699237140493241,,0.7756759643725671,0.857144809160829,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1011,drop_t1ce,FLAIR+T1+T2,T1ce,1,ET,1251,1251,0.6219636538300047,0.4828055760396634,5.769976233192726,,0.7756759643725671,0.857144809160829,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,WT,1251,1251,0.8989303745571326,0.8254508501154196,2.5616863099098226,,0.8903229288366309,0.9838330849228692,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,TC,1251,1251,0.9110186860090294,0.8596641952715401,1.4461746819286407,,0.8903229288366309,0.9838330849228692,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,0111,drop_flair,T1ce+T1+T2,FLAIR,1,ET,1251,1251,0.8610197259437307,0.7907956074116533,1.754463905653487,,0.8903229288366309,0.9838330849228692,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,WT,1251,1251,0.9339431784017875,0.8830198163012407,1.6317606419830097,,0.9049532308688629,1,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,TC,1251,1251,0.9154544406795083,0.8658351176266788,1.3820478374546665,,0.9049532308688629,1,Pooled OOF case mean; NaN excluded
BraTS2021,5-fold OOF pooled,all,checkpoint_best.pth,1111,none,FLAIR+T1ce+T1+T2,none,0,ET,1251,1251,0.8654620735252931,0.7970502758042848,1.7160778969670356,,0.9049532308688629,1,Pooled OOF case mean; NaN excluded
